@RELATION svmModel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {normal}

@DATA
0.159572,0.042513,3.059084,0.259028,0.226536,1.383689,0.013461,0.315508,-24.133389,1.697380,0.289933,0.447148,0.049291,0.435685,-0.057298,0.001522,0.079806,0.023053,-0.100504,0.037772,-0.054571,0.022922,0.001780,0.014334,0.003769,0.015176,0.004087,0.062016,0.001405,0.004914,0.027218,0.032722,0.006920,0.028274,0.111779,0.043437,0.319378,0.098892,0.037544,0.873660,0.012800,0.254290,2.135832,0.928271,0.836232,0.769312,0.356483,0.592045,0.334686,0.228251,0.249286,0.257189,0.307363,0.222581,0.298410,0.042015,0.001718,0.014707,0.002644,0.018088,0.003202,0.061804,0.002487,0.006274,0.028131,0.038886,0.007502,0.013295,normal
0.074379,0.013154,2.604571,0.166408,0.193953,0.417356,0.010699,0.060693,-30.696554,2.197518,-0.088308,0.390509,-0.085572,-0.066727,0.178549,-0.155186,-0.077485,0.018706,-0.178040,-0.015022,-0.101081,0.014313,0.003425,0.019499,0.015846,0.044181,0.013093,0.029693,0.004224,0.008250,0.014534,0.014620,0.008237,0.021167,0.062982,0.016933,0.762286,0.086394,0.047615,0.429011,0.005859,0.066012,8.357552,0.932563,0.910567,0.446511,0.496961,0.420292,0.439314,0.318372,0.200841,0.258023,0.275905,0.290391,0.249380,0.020145,0.006326,0.020461,0.020701,0.038180,0.011730,0.017445,0.006972,0.011074,0.013702,0.015459,0.013650,0.010131,normal
0.024025,0.046827,2.889339,0.103977,0.157345,0.182228,0.093550,0.040089,-32.112006,2.498962,0.230500,0.301340,0.155551,0.056075,0.055969,0.140156,-0.041741,-0.146812,0.001100,0.057379,-0.001442,0.014683,0.001176,0.011630,0.006130,0.022782,0.052575,0.062382,0.000473,0.002671,0.031176,0.018118,0.002006,0.040167,0.023120,0.039645,0.770534,0.056877,0.070811,0.288954,0.194440,0.055312,8.596365,1.400479,0.657283,0.539561,0.573545,0.242846,0.179389,0.256972,0.188845,0.244986,0.182841,0.166696,0.209429,0.029833,0.001565,0.014094,0.007600,0.035146,0.063695,0.072248,0.000824,0.004587,0.034989,0.019075,0.003520,0.013563,normal
0.115000,0.025536,2.559942,0.252361,0.224912,1.159509,0.019786,0.217636,-26.388408,1.687913,0.169384,0.142711,0.206951,0.246704,0.051865,0.216252,-0.021659,0.228792,-0.160873,0.123040,-0.089616,0.006975,0.002803,0.025606,0.006760,0.029370,0.006656,0.043648,0.002167,0.006135,0.026020,0.044209,0.003258,0.025551,0.080481,0.019926,0.650320,0.066651,0.024525,0.725832,0.013834,0.156943,2.739060,0.988242,0.589381,0.516820,0.379912,0.289937,0.370664,0.254414,0.342240,0.189962,0.250119,0.114224,0.165590,0.006373,0.003512,0.031206,0.007640,0.031529,0.005189,0.044960,0.003266,0.005432,0.021497,0.048567,0.002652,0.015897,normal
0.059800,0.023453,3.122701,0.128055,0.156793,0.266712,0.049273,0.086978,-39.147251,1.407190,0.507198,0.071920,-0.012049,0.077858,0.008706,0.210367,0.118756,0.033705,0.105751,0.066079,0.035428,0.011083,0.000646,0.008093,0.002067,0.007956,0.102913,0.024465,0.000238,0.001381,0.011916,0.009987,0.001482,0.038572,0.094676,0.026311,0.244237,0.105286,0.078318,0.372026,0.076180,0.123742,4.894731,0.895500,0.612480,0.200064,0.256867,0.205640,0.154904,0.179743,0.271599,0.273828,0.216838,0.186221,0.127948,0.025811,0.000955,0.009066,0.002186,0.009834,0.029650,0.030571,0.000419,0.002479,0.019457,0.011376,0.003077,0.008180,normal
0.061842,0.006704,3.095534,0.104853,0.093022,0.515236,0.035035,0.093648,-41.719295,0.729464,0.252627,-0.090838,-0.010801,0.042599,-0.034673,0.063644,-0.027725,-0.056066,-0.069192,-0.069038,-0.009070,0.004713,0.004163,0.007878,0.004860,0.005949,0.107356,0.011477,0.001202,0.001392,0.014411,0.007624,0.001322,0.036466,0.070405,0.013622,0.265835,0.061960,0.043497,0.362337,0.084888,0.115470,5.041927,0.631742,0.329764,0.367550,0.224934,0.201894,0.095273,0.128164,0.120944,0.106806,0.089002,0.146297,0.099685,0.005538,0.008919,0.010822,0.006068,0.007757,0.033546,0.019358,0.003564,0.001345,0.022442,0.010121,0.002478,0.007520,normal
0.074546,0.027449,3.059246,0.135815,0.144536,0.290289,0.181143,0.087931,-38.217587,1.439471,0.354326,0.080413,-0.070218,0.138222,0.154092,0.106281,-0.023489,-0.162052,-0.017017,-0.028914,0.019689,0.010937,0.000665,0.009286,0.004969,0.010729,0.096204,0.019088,0.000269,0.002004,0.015680,0.009873,0.001522,0.036941,0.095874,0.029317,0.274655,0.101069,0.076251,0.304494,0.235874,0.118248,4.376613,0.863810,0.473434,0.174365,0.344407,0.239227,0.208081,0.141405,0.138217,0.187474,0.105265,0.126289,0.136520,0.025872,0.000798,0.011636,0.009183,0.015833,0.024330,0.022605,0.000489,0.003015,0.021574,0.010203,0.003060,0.007945,normal
0.040057,0.026320,2.920346,0.157416,0.210653,0.250312,0.013202,0.024673,-32.148910,2.735362,0.145085,0.609234,0.292551,-0.131603,-0.035214,-0.128915,-0.006298,0.041352,0.025382,0.016527,0.116838,0.011321,0.003140,0.013001,0.006590,0.088615,0.023723,0.037700,0.000548,0.005845,0.018396,0.033904,0.002234,0.037670,0.041885,0.020825,0.437121,0.096703,0.057210,0.347778,0.008713,0.028003,7.895792,1.001940,0.664957,0.300935,0.359652,0.392060,0.309096,0.302841,0.304702,0.235995,0.146180,0.184075,0.203353,0.023729,0.007449,0.011574,0.006131,0.068429,0.031451,0.032302,0.000754,0.007318,0.017506,0.031651,0.003041,0.015940,normal
0.056931,0.008306,2.678997,0.151098,0.195183,0.443028,0.008131,0.061162,-35.357047,1.761827,0.044334,0.126255,0.113774,0.060387,0.304971,-0.169395,-0.231000,-0.229388,0.034345,0.031470,0.222186,0.006642,0.003911,0.041738,0.008460,0.021592,0.027833,0.085283,0.008676,0.008787,0.006783,0.016379,0.003696,0.027501,0.018096,0.010714,0.504811,0.030247,0.032445,0.304607,0.003254,0.057900,3.971426,0.824593,0.669519,0.341248,0.459992,0.235526,0.238261,0.394575,0.266337,0.291277,0.173273,0.279699,0.240671,0.008518,0.004672,0.020857,0.005792,0.011215,0.014031,0.025342,0.009780,0.008723,0.004519,0.015982,0.006473,0.006839,normal
0.121983,0.008733,2.962154,0.191317,0.166672,0.631042,0.011411,0.141558,-31.500522,1.705019,-0.246312,0.259562,-0.009152,-0.068378,-0.210108,-0.060073,-0.007196,-0.129486,0.038744,0.027277,0.105622,0.008601,0.003638,0.027875,0.007022,0.022508,0.018101,0.031892,0.003592,0.009403,0.006558,0.018609,0.005770,0.018765,0.113908,0.011659,0.391465,0.115642,0.047022,0.608157,0.009423,0.147720,6.799501,1.241053,0.964206,0.533418,0.434740,0.321755,0.285089,0.269304,0.199140,0.246424,0.246424,0.291321,0.245272,0.009398,0.004334,0.038165,0.011158,0.031350,0.026360,0.036535,0.005310,0.014461,0.008349,0.029239,0.009122,0.014720,normal
0.129486,0.013467,2.802439,0.198171,0.166585,0.765468,0.009629,0.172079,-31.897504,1.499254,-0.246054,0.375045,-0.001790,0.119971,-0.078292,-0.076028,0.079876,-0.094932,-0.054239,0.126137,0.077255,0.005837,0.005759,0.026189,0.008836,0.015598,0.011801,0.037945,0.002431,0.006334,0.008202,0.018303,0.004926,0.016837,0.097514,0.016724,0.507823,0.081120,0.053571,0.576656,0.008102,0.142441,5.983955,0.971915,0.816831,0.586281,0.328293,0.335819,0.247713,0.333427,0.264018,0.288466,0.262686,0.321216,0.234144,0.007385,0.011611,0.029102,0.015831,0.026292,0.013738,0.046261,0.004267,0.009877,0.008172,0.023039,0.007900,0.013325,normal
0.065758,0.047311,3.143796,0.184601,0.192864,1.050467,0.013659,0.172121,-23.948351,2.427420,-0.678570,0.832764,0.562024,0.117419,0.187834,0.060936,0.018216,-0.024532,0.047608,-0.099786,-0.077109,0.007218,0.006915,0.010270,0.003317,0.035839,0.002961,0.093016,0.000867,0.005625,0.033955,0.029581,0.005069,0.036484,0.033409,0.046079,0.231995,0.043398,0.022171,0.468380,0.008224,0.075673,2.399714,0.759188,0.798558,0.443158,0.382441,0.328307,0.199755,0.339316,0.167743,0.217895,0.192475,0.115868,0.255663,0.006662,0.013878,0.010082,0.002356,0.038709,0.002683,0.082645,0.000656,0.006605,0.035381,0.029946,0.006276,0.014015,normal
0.102753,0.007420,2.722508,0.171286,0.212663,0.535045,0.011873,0.035262,-35.649855,2.567068,-0.514676,-0.056447,-0.149688,-0.400912,0.348113,-0.022753,-0.141986,0.020529,-0.093950,-0.076037,0.136594,0.011180,0.007395,0.036387,0.017997,0.026916,0.017883,0.013185,0.005199,0.005367,0.019210,0.025325,0.005666,0.017978,0.061722,0.008361,0.429282,0.089638,0.061634,0.373020,0.007893,0.027241,5.246641,0.900422,0.824761,0.463647,0.468380,0.313395,0.356065,0.292156,0.165248,0.300714,0.248430,0.159903,0.138251,0.007154,0.009564,0.031536,0.012231,0.020780,0.010695,0.011490,0.006970,0.003516,0.012706,0.024895,0.006539,0.005273,normal
0.079409,0.008983,2.638978,0.152105,0.158570,0.635525,0.009609,0.121786,-30.103016,2.031067,0.414970,-0.124745,-0.353421,-0.084791,-0.329885,-0.036423,-0.144678,-0.164455,-0.009164,0.127550,0.137221,0.012157,0.007783,0.018953,0.012578,0.024219,0.022339,0.027543,0.001653,0.012743,0.010907,0.014289,0.004749,0.016278,0.073523,0.010794,0.517154,0.085659,0.049048,0.566410,0.006904,0.115245,6.316683,1.214314,0.981158,0.450178,0.668854,0.328526,0.583647,0.368783,0.311799,0.345687,0.330087,0.278692,0.288582,0.015110,0.014611,0.019465,0.013589,0.027362,0.024878,0.025413,0.001821,0.018200,0.009418,0.014323,0.007977,0.009758,normal
0.063392,0.005919,2.613366,0.148141,0.187563,0.475665,0.010860,0.066379,-32.956531,1.349335,-0.451847,0.167808,-0.671372,0.034198,0.011480,-0.199264,-0.159364,-0.206168,-0.007304,0.078074,-0.095065,0.014601,0.005511,0.024969,0.010976,0.010683,0.014339,0.018937,0.004726,0.013785,0.008165,0.010330,0.004105,0.013840,0.020958,0.010437,0.604611,0.052022,0.048270,0.379747,0.008457,0.028663,6.307253,0.723787,0.800140,0.634910,0.786069,0.348026,0.438217,0.590990,0.227647,0.271523,0.353967,0.233667,0.183780,0.020089,0.005443,0.023368,0.009460,0.014860,0.015867,0.018796,0.007812,0.017330,0.008095,0.012481,0.002870,0.008189,normal
0.058933,0.007175,2.797930,0.132176,0.170738,0.390765,0.009632,0.083428,-31.395461,2.061005,-0.007535,0.543036,-0.059571,-0.008596,-0.265949,-0.358343,-0.304243,-0.195338,-0.012198,-0.015968,-0.062887,0.013896,0.002264,0.028256,0.018590,0.037485,0.013388,0.034720,0.003304,0.015124,0.011903,0.016797,0.003018,0.020008,0.058950,0.009922,0.363862,0.069197,0.052359,0.446575,0.005515,0.082651,5.977046,0.822466,0.897837,0.333439,0.453577,0.526260,0.348888,0.533359,0.274849,0.193887,0.309014,0.373225,0.193788,0.011040,0.002235,0.025943,0.014886,0.034586,0.013980,0.026775,0.003270,0.011679,0.012787,0.017414,0.003258,0.007114,normal
0.029322,0.008802,2.812798,0.124551,0.191811,0.171673,0.009525,0.025045,-32.886378,2.619222,0.225908,0.545237,0.381816,0.109874,0.173621,0.296533,-0.038593,0.087970,0.050925,0.053214,0.062648,0.012731,0.006883,0.069554,0.008287,0.054099,0.006634,0.027487,0.002364,0.003122,0.014147,0.035424,0.002613,0.031745,0.032088,0.009786,0.456842,0.062970,0.045182,0.174106,0.003952,0.015255,6.826375,0.634026,0.571292,0.436076,0.435247,0.340198,0.293324,0.227572,0.251106,0.154661,0.147004,0.139738,0.198780,0.014412,0.008485,0.053717,0.007982,0.051500,0.006974,0.020889,0.003008,0.003333,0.015155,0.027831,0.002689,0.010144,normal
0.159800,0.014533,3.135278,0.274793,0.240442,0.811959,0.006770,0.026225,-37.937334,0.853447,-0.187034,0.368912,-0.241376,0.055564,-0.465768,-0.236471,0.102341,0.063263,0.195351,0.226092,-0.020055,0.005823,0.008002,0.011808,0.005579,0.013889,0.002915,0.007057,0.003980,0.013074,0.017079,0.016316,0.003692,0.010871,0.040966,0.022439,0.251947,0.062955,0.033712,0.246653,0.004817,0.035197,4.575420,0.608234,0.389813,0.215633,0.155268,0.266792,0.192519,0.178165,0.115468,0.228971,0.230985,0.249100,0.135160,0.007566,0.011756,0.015431,0.005171,0.010668,0.001551,0.003046,0.003487,0.007797,0.019822,0.014494,0.003162,0.006216,normal
0.199330,0.044459,3.087810,0.273558,0.218094,1.340101,0.016362,0.292632,-24.006384,1.729839,0.244909,0.232864,-0.010620,0.123299,0.148101,0.031292,0.004295,-0.000282,-0.088167,-0.047805,-0.104711,0.009481,0.003840,0.011992,0.005112,0.016194,0.005728,0.052485,0.001488,0.008600,0.039659,0.027410,0.004370,0.024878,0.188406,0.041893,0.201424,0.133024,0.029552,0.897095,0.012654,0.256757,2.361451,1.264578,0.788639,0.523950,0.498582,0.326238,0.194646,0.288203,0.164081,0.152128,0.169720,0.159168,0.190973,0.013374,0.004747,0.014027,0.008077,0.019141,0.010272,0.067725,0.001848,0.009961,0.036518,0.034223,0.006724,0.015597,normal
0.079968,0.011016,2.638360,0.190293,0.222602,0.451201,0.013380,0.017718,-37.110766,1.750313,-0.024106,0.584829,0.459901,0.149757,0.206671,0.151159,-0.104194,-0.150872,0.030256,0.023488,-0.046656,0.023629,0.003642,0.047388,0.011326,0.028976,0.009079,0.022397,0.005703,0.006218,0.009531,0.024418,0.002001,0.018729,0.037047,0.013625,0.611474,0.079744,0.043220,0.324836,0.007095,0.012411,5.010641,1.311094,0.793164,0.491633,0.335082,0.186455,0.350575,0.192585,0.209198,0.192571,0.249238,0.134240,0.164956,0.016346,0.005535,0.032064,0.008838,0.017724,0.008502,0.016775,0.008034,0.005236,0.009639,0.022170,0.002037,0.009131,normal
0.240727,0.011541,2.846610,0.336308,0.244897,1.447523,0.032913,0.408182,-31.272308,1.321154,-0.112197,0.068209,0.339942,0.174751,0.183630,0.055883,0.034163,0.089539,-0.050804,0.055039,-0.013682,0.005192,0.002755,0.017162,0.004008,0.006863,0.049464,0.055353,0.001930,0.003592,0.005847,0.019797,0.001933,0.024959,0.226347,0.017815,0.388747,0.180294,0.037734,0.981737,0.067158,0.353228,3.750312,1.168218,0.408520,0.448920,0.308183,0.148381,0.171904,0.212781,0.225475,0.201526,0.168542,0.163839,0.140020,0.010352,0.004060,0.014641,0.003120,0.006007,0.051650,0.063195,0.002304,0.004350,0.005445,0.023877,0.001614,0.020392,normal
0.139031,0.013268,2.805018,0.297338,0.236130,0.701553,0.008120,0.020758,-39.691865,1.021858,-0.042277,0.649152,0.164073,0.221151,0.140689,0.172751,-0.058813,-0.102721,0.338667,-0.058145,-0.092073,0.005810,0.003969,0.036294,0.007063,0.017029,0.006543,0.022620,0.001359,0.002734,0.008210,0.018337,0.005001,0.017883,0.052149,0.021313,0.449975,0.068905,0.037177,0.362689,0.005279,0.028094,4.882541,0.568470,0.596625,0.380837,0.211503,0.321883,0.230778,0.376846,0.159298,0.252156,0.134422,0.215953,0.161761,0.012568,0.004279,0.045289,0.008962,0.016939,0.014246,0.031556,0.000975,0.003735,0.009726,0.018280,0.011365,0.012549,normal
0.090222,0.027679,3.069220,0.260094,0.249235,0.856986,0.007548,0.024070,-37.470723,1.705746,0.442307,0.512262,0.426823,0.195991,0.310892,0.058144,-0.171987,-0.184435,0.187692,0.100503,0.160527,0.005000,0.004094,0.009981,0.004750,0.046667,0.014458,0.068631,0.000360,0.004363,0.016668,0.012473,0.000999,0.027849,0.032522,0.032429,0.328471,0.050884,0.033203,0.289942,0.005469,0.040382,4.499459,0.621534,0.526276,0.343492,0.208061,0.184757,0.134161,0.240934,0.207601,0.202976,0.172959,0.242478,0.171992,0.003885,0.008115,0.013122,0.006118,0.014439,0.014190,0.018914,0.000272,0.005521,0.022294,0.015842,0.001538,0.004787,normal
0.045622,0.005044,2.771677,0.128881,0.181646,0.264040,0.013908,0.032184,-32.658689,2.498224,0.394209,0.110888,-0.241027,0.358213,0.363904,0.305425,0.229535,0.123840,-0.145954,0.116989,-0.020783,0.015501,0.003080,0.082781,0.010471,0.035367,0.011394,0.025754,0.002037,0.002854,0.011343,0.030909,0.005981,0.028759,0.056637,0.007024,0.367617,0.085590,0.074443,0.317233,0.012308,0.034835,7.400651,0.885237,0.752067,0.567545,0.497532,0.373720,0.293947,0.180100,0.278131,0.235082,0.227453,0.175613,0.225610,0.013707,0.002570,0.056002,0.013806,0.026354,0.015355,0.020304,0.003726,0.002553,0.010148,0.016992,0.007690,0.012909,normal
0.068180,0.013059,2.854812,0.157381,0.184538,0.425299,0.014957,0.077632,-30.714668,2.309571,0.531505,0.280838,-0.001118,-0.047983,-0.024805,-0.123219,0.139712,-0.143792,-0.109800,0.028969,-0.143405,0.025883,0.002709,0.012054,0.008620,0.018795,0.016107,0.028155,0.001021,0.005888,0.030666,0.038952,0.005431,0.025696,0.081817,0.019262,0.618496,0.083785,0.050187,0.479989,0.019263,0.116354,6.803146,1.220243,0.798617,0.451011,0.396961,0.361815,0.289942,0.272384,0.263498,0.256726,0.209093,0.227515,0.251897,0.038200,0.003704,0.011424,0.013138,0.022801,0.028363,0.035221,0.002270,0.010852,0.044797,0.043249,0.007418,0.016553,normal
0.034740,0.008244,2.782971,0.143119,0.205102,0.215333,0.018337,0.020334,-35.627185,2.850517,0.165419,0.696282,0.278437,0.093266,-0.015107,-0.123756,0.119892,-0.226234,-0.128898,0.114225,-0.046046,0.013228,0.001584,0.034314,0.027692,0.079574,0.010704,0.044749,0.000436,0.002216,0.020428,0.042176,0.001537,0.037940,0.020099,0.012293,0.522090,0.076095,0.059736,0.298448,0.014187,0.022134,5.171577,0.487819,0.780481,0.377700,0.301320,0.355613,0.377225,0.353561,0.183465,0.327650,0.247941,0.111536,0.154979,0.017176,0.001495,0.034198,0.030947,0.065709,0.015107,0.042512,0.000557,0.002748,0.025605,0.040560,0.003071,0.012904,normal
0.112976,0.039658,2.884184,0.223894,0.207461,0.374095,0.071111,0.148026,-32.772470,2.015808,0.508551,0.070395,0.128949,0.107949,0.206535,-0.018875,0.009326,-0.236800,0.039465,0.009842,0.019303,0.007165,0.000321,0.012316,0.008672,0.009005,0.057865,0.032366,0.000721,0.004393,0.021036,0.022752,0.000821,0.029832,0.175893,0.051131,0.803835,0.150468,0.068109,0.445213,0.156741,0.219885,10.473192,1.235424,0.630414,0.341551,0.425057,0.225850,0.330667,0.235386,0.288090,0.206725,0.236774,0.123030,0.095185,0.009837,0.000338,0.021956,0.012787,0.011087,0.073230,0.049964,0.000901,0.006005,0.027290,0.047056,0.001176,0.017186,normal
0.051509,0.026725,2.884365,0.167626,0.220219,0.299732,0.035763,0.019170,-34.830632,2.619384,0.372812,0.379994,-0.127227,-0.088096,-0.092619,0.033207,-0.146254,-0.361812,-0.012481,-0.053174,-0.030564,0.020236,0.002043,0.038086,0.021059,0.037840,0.009705,0.055755,0.000208,0.001513,0.019335,0.068090,0.001085,0.046586,0.055754,0.033333,0.415994,0.108083,0.049450,0.459279,0.032183,0.036927,6.382597,0.967311,0.398760,0.260623,0.389716,0.351668,0.364285,0.324683,0.300972,0.343209,0.340695,0.228747,0.283524,0.043581,0.005937,0.049361,0.032548,0.042050,0.019303,0.053836,0.000369,0.001566,0.030818,0.064520,0.001687,0.018354,normal
0.049861,0.046327,2.948393,0.170806,0.197331,0.455799,0.055266,0.108893,-30.774610,2.128122,0.327310,0.130911,0.021415,0.033822,0.095583,0.162595,-0.006656,-0.108409,0.011265,0.023761,0.060129,0.003658,0.001743,0.009511,0.003886,0.009514,0.058078,0.072141,0.000426,0.002880,0.025172,0.009668,0.001025,0.035662,0.073821,0.053548,0.603493,0.106021,0.062193,0.710577,0.129852,0.180472,10.009559,1.308948,0.645861,0.537794,0.410192,0.340760,0.263380,0.384976,0.222103,0.210139,0.210618,0.183178,0.236423,0.004938,0.002455,0.014458,0.005044,0.009833,0.067003,0.072317,0.000584,0.006037,0.038210,0.019159,0.001204,0.014658,normal
0.041878,0.014306,2.657127,0.134745,0.188718,0.339486,0.011353,0.047557,-32.757523,2.299340,0.305400,0.084899,-0.120161,0.404414,-0.013042,0.210362,0.025659,-0.160893,-0.036904,-0.053010,0.067309,0.027392,0.005553,0.035520,0.010934,0.038005,0.009916,0.038903,0.001680,0.004082,0.017989,0.032384,0.003393,0.025080,0.030483,0.014313,0.608248,0.055694,0.057122,0.332718,0.007264,0.044607,6.577626,0.717949,0.659086,0.449438,0.378296,0.244331,0.413029,0.231570,0.206591,0.249371,0.282213,0.236327,0.227072,0.033864,0.008127,0.024577,0.005732,0.028291,0.012851,0.031258,0.002359,0.004184,0.014262,0.031811,0.002930,0.011685,normal
0.073079,0.009933,2.769501,0.201362,0.218790,0.474460,0.014869,0.039459,-34.587275,1.894841,0.149053,0.460979,0.124251,0.241933,0.182792,-0.028362,-0.035321,0.028286,-0.119952,-0.028264,-0.003920,0.017646,0.004446,0.052397,0.022103,0.047553,0.008198,0.048256,0.002111,0.004496,0.010854,0.016917,0.004716,0.030767,0.035073,0.010986,0.398585,0.051543,0.038425,0.266561,0.005017,0.057458,4.797008,0.566055,0.691524,0.379185,0.294318,0.331010,0.235196,0.217571,0.192783,0.165781,0.236040,0.228815,0.217716,0.024572,0.009605,0.032329,0.035292,0.020462,0.009352,0.028358,0.004471,0.006108,0.008087,0.016567,0.005835,0.011592,normal
0.074545,0.029729,2.736621,0.153719,0.198812,0.513966,0.019129,0.084935,-26.983079,2.936377,-0.199529,0.179478,0.075637,0.083611,0.398672,0.132637,0.025851,0.090655,0.038436,-0.026311,-0.004661,0.009855,0.006711,0.051529,0.007798,0.014880,0.033868,0.112562,0.000628,0.003302,0.011696,0.036145,0.007232,0.041369,0.021337,0.042306,0.352020,0.029278,0.045851,0.326588,0.014327,0.064782,4.057387,0.906837,0.629255,0.631505,0.530423,0.267662,0.416300,0.344158,0.106319,0.174692,0.248530,0.193886,0.117318,0.011061,0.007989,0.034586,0.010816,0.014822,0.042807,0.106357,0.000807,0.003409,0.017271,0.029927,0.012404,0.023102,normal
0.086933,0.010935,2.859383,0.166254,0.172424,0.510207,0.008249,0.100272,-33.597230,1.929745,-0.461629,0.186107,-0.379251,-0.006539,-0.277030,-0.200537,0.124812,-0.239041,0.080333,0.279342,-0.020679,0.009095,0.005741,0.011222,0.005692,0.016986,0.041974,0.050045,0.003243,0.008446,0.010391,0.026358,0.003519,0.024962,0.061632,0.015110,0.411610,0.061261,0.049388,0.320565,0.004102,0.085147,5.761389,0.794774,0.448394,0.283235,0.479374,0.258020,0.275440,0.187905,0.313618,0.181292,0.126855,0.268092,0.157136,0.008373,0.007956,0.014417,0.007568,0.014264,0.042435,0.047328,0.003774,0.001721,0.011900,0.026584,0.002622,0.012280,normal
0.037228,0.010161,2.762189,0.130324,0.206322,0.209466,0.011987,0.029719,-35.788717,2.797509,-0.683658,-0.077659,0.008961,-0.157399,0.372284,0.516662,0.013275,0.110275,0.040333,0.060169,-0.064133,0.015013,0.017817,0.048602,0.006503,0.021131,0.011439,0.025621,0.001963,0.006860,0.010274,0.037174,0.007135,0.020254,0.021162,0.013389,0.419395,0.045668,0.038681,0.188326,0.008802,0.010538,4.396656,0.498533,0.528331,0.343011,0.266446,0.249780,0.248718,0.186045,0.273123,0.207558,0.134507,0.229979,0.217083,0.016071,0.017332,0.022495,0.007431,0.011894,0.003443,0.017431,0.001558,0.004993,0.008881,0.029166,0.005284,0.006027,normal
0.143109,0.028532,2.971116,0.258376,0.206437,0.614666,0.069438,0.208818,-33.150460,1.872883,0.541532,0.285664,-0.050877,0.099499,0.158946,0.018835,0.084959,-0.198322,-0.032043,-0.092664,-0.022757,0.021184,0.002351,0.025104,0.004059,0.020266,0.056232,0.035943,0.000278,0.001174,0.004130,0.010709,0.001892,0.034533,0.207896,0.040917,0.592051,0.172553,0.077977,0.733732,0.123187,0.265843,9.739072,1.283757,0.527090,0.388377,0.476129,0.436301,0.206325,0.218107,0.254342,0.284138,0.217881,0.223817,0.241129,0.058700,0.006925,0.049645,0.005657,0.043393,0.071372,0.053729,0.000542,0.001885,0.006401,0.025572,0.004134,0.019868,normal
0.075408,0.006924,2.603507,0.153840,0.175701,0.579017,0.013645,0.086567,-32.694927,1.549783,0.244304,-0.026212,-0.301043,0.292939,-0.228624,0.160878,-0.101154,-0.109718,0.009587,-0.008964,-0.009296,0.014313,0.005506,0.021943,0.012246,0.022977,0.020494,0.028340,0.006524,0.006252,0.010687,0.032581,0.006923,0.023328,0.059898,0.012004,0.622201,0.076874,0.046481,0.544754,0.013166,0.093812,6.634797,1.223731,0.742932,0.549215,0.457694,0.301195,0.264113,0.249786,0.255696,0.201303,0.272251,0.343304,0.247722,0.015789,0.004866,0.018380,0.019170,0.024765,0.032202,0.035351,0.015208,0.011045,0.011526,0.062634,0.010504,0.018707,normal
